record_id	ecosystem	component_scope	entry_kind	authority_path	lock_path	dependency_name	declared_constraint	resolved_version	source_type	source_locator	integrity_evidence	platform_or_environment_marker	dependency_group	directness	current_product_value	new_baseline_value	delta_classification	reproducibility_classification	security_classification	lock_authority	required_action	owner_ticket	evidence_status	notes
P15M3-01651	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	mermaid	not_applicable	11.16.0	npm_registry	https://registry.npmjs.org/mermaid/-/mermaid-11.16.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	11.16.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/mermaid
P15M3-01652	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	marked	not_applicable	16.4.2	npm_registry	https://registry.npmjs.org/marked/-/marked-16.4.2.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	16.4.2	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/mermaid/node_modules/marked
P15M3-01653	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark	not_applicable	4.0.2	npm_registry	https://registry.npmjs.org/micromark/-/micromark-4.0.2.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	4.0.2	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark
P15M3-01654	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-core-commonmark	not_applicable	2.0.3	npm_registry	https://registry.npmjs.org/micromark-core-commonmark/-/micromark-core-commonmark-2.0.3.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.3	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-core-commonmark
P15M3-01655	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm	not_applicable	3.0.0	npm_registry	https://registry.npmjs.org/micromark-extension-gfm/-/micromark-extension-gfm-3.0.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	3.0.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm
P15M3-01656	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm-autolink-literal	not_applicable	2.1.0	npm_registry	https://registry.npmjs.org/micromark-extension-gfm-autolink-literal/-/micromark-extension-gfm-autolink-literal-2.1.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm-autolink-literal
P15M3-01657	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm-footnote	not_applicable	2.1.0	npm_registry	https://registry.npmjs.org/micromark-extension-gfm-footnote/-/micromark-extension-gfm-footnote-2.1.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm-footnote
P15M3-01658	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm-strikethrough	not_applicable	2.1.0	npm_registry	https://registry.npmjs.org/micromark-extension-gfm-strikethrough/-/micromark-extension-gfm-strikethrough-2.1.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm-strikethrough
P15M3-01659	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm-table	not_applicable	2.1.1	npm_registry	https://registry.npmjs.org/micromark-extension-gfm-table/-/micromark-extension-gfm-table-2.1.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm-table
P15M3-01660	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm-tagfilter	not_applicable	2.0.0	npm_registry	https://registry.npmjs.org/micromark-extension-gfm-tagfilter/-/micromark-extension-gfm-tagfilter-2.0.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm-tagfilter
P15M3-01661	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-gfm-task-list-item	not_applicable	2.1.0	npm_registry	https://registry.npmjs.org/micromark-extension-gfm-task-list-item/-/micromark-extension-gfm-task-list-item-2.1.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-gfm-task-list-item
P15M3-01662	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-extension-math	not_applicable	3.1.0	npm_registry	https://registry.npmjs.org/micromark-extension-math/-/micromark-extension-math-3.1.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	3.1.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-extension-math
P15M3-01663	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-factory-destination	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-factory-destination/-/micromark-factory-destination-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-factory-destination
P15M3-01664	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-factory-label	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-factory-label/-/micromark-factory-label-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-factory-label
P15M3-01665	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-factory-space	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-factory-space/-/micromark-factory-space-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-factory-space
P15M3-01666	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-factory-title	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-factory-title/-/micromark-factory-title-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-factory-title
P15M3-01667	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-factory-whitespace	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-factory-whitespace/-/micromark-factory-whitespace-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-factory-whitespace
P15M3-01668	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-character	not_applicable	2.1.1	npm_registry	https://registry.npmjs.org/micromark-util-character/-/micromark-util-character-2.1.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-character
P15M3-01669	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-chunked	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-chunked/-/micromark-util-chunked-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-chunked
P15M3-01670	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-classify-character	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-classify-character/-/micromark-util-classify-character-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-classify-character
P15M3-01671	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-combine-extensions	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-combine-extensions/-/micromark-util-combine-extensions-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-combine-extensions
P15M3-01672	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-decode-numeric-character-reference	not_applicable	2.0.2	npm_registry	https://registry.npmjs.org/micromark-util-decode-numeric-character-reference/-/micromark-util-decode-numeric-character-reference-2.0.2.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.2	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-decode-numeric-character-reference
P15M3-01673	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-decode-string	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-decode-string/-/micromark-util-decode-string-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-decode-string
P15M3-01674	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-encode	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-encode/-/micromark-util-encode-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-encode
P15M3-01675	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-html-tag-name	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-html-tag-name/-/micromark-util-html-tag-name-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-html-tag-name
P15M3-01676	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-normalize-identifier	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-normalize-identifier/-/micromark-util-normalize-identifier-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-normalize-identifier
P15M3-01677	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-resolve-all	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-resolve-all/-/micromark-util-resolve-all-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-resolve-all
P15M3-01678	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-sanitize-uri	not_applicable	2.0.1	npm_registry	https://registry.npmjs.org/micromark-util-sanitize-uri/-/micromark-util-sanitize-uri-2.0.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-sanitize-uri
P15M3-01679	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	micromark-util-subtokenize	not_applicable	2.1.0	npm_registry	https://registry.npmjs.org/micromark-util-subtokenize/-/micromark-util-subtokenize-2.1.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.1.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/micromark-util-subtokenize
